i,habitat_cells,matrix_alpha,habitat_alpha,ratio,eca
14,9789,512,21990,42.94967296000002,642.2455114525616
14,9789,512,5369,10.485760000000003,559.5844844776611
39,9909,512,3355,6.553600000000001,426.3425596524042
14,9789,819,35184,42.94967296000002,704.4660863043614
33,11482,5369,13744,2.5600000000000005,871.2493830791535
14,9789,819,8590,10.485760000000003,640.0013449259584
39,9909,819,5369,6.553600000000001,533.4717697229337
14,9789,1311,13744,10.485760000000003,709.2180943238733
33,11482,8590,21990,2.5600000000000005,927.0111975539647
39,9909,1311,8590,6.553600000000001,631.8466583390939
14,9789,2097,21990,10.485760000000003,763.4840716762992
39,9909,2097,13744,6.553600000000001,711.9362252614195
33,11482,13744,35184,2.5600000000000005,964.8094090992896
14,9789,3355,35184,10.485760000000003,803.0103530097805
39,9909,3355,21990,6.553600000000001,771.57031624416
23,5325,200,1311,6.553600000000001,177.31608021136734
23,5325,320,2097,6.553600000000001,209.18895321333824
23,5325,512,3355,6.553600000000001,239.52152391314317
39,9909,5369,35184,6.553600000000001,813.3163640323595
23,5325,819,5369,6.553600000000001,268.83246658392227
29,7473,819,200,0.24414062499999997,131.1809269966265
23,5325,1311,8590,6.553600000000001,300.73861820243127
23,5325,2097,13744,6.553600000000001,336.93371482067107
29,7473,1311,320,0.24414062499999997,199.63978794158368
23,5325,3355,21990,6.553600000000001,373.36625803197904
46,5390,56295,200,0.0035527136788004988,377.8079728421868
23,5325,5369,35184,6.553600000000001,404.86134578233896
29,7473,2097,512,0.24414062499999997,284.97837114016977
19,5916,3355,200,0.059604644775390604,206.36728043164388
29,7473,3355,819,0.24414062499999997,375.57992360750035
19,5916,5369,320,0.059604644775390604,282.92015561295096
29,7473,5369,1311,0.24414062499999997,458.16871721602314
19,5916,8590,512,0.059604644775390604,352.62792419035037
26,7122,200,2097,10.485760000000003,285.2765584710114
19,5916,13744,819,0.059604644775390604,408.72176473469995
29,7473,8590,2097,0.24414062499999997,524.8284998358353
19,5916,21990,1311,0.059604644775390604,450.0809713180538
26,7122,320,3355,10.485760000000003,324.2988596890103
29,7473,13744,3355,0.24414062499999997,574.1094029485241
19,5916,35184,2097,0.059604644775390604,478.82886549875633
26,7122,512,5369,10.485760000000003,363.9287722130953
19,5916,56295,3355,0.059604644775390604,498.0531179987473
29,7473,21990,5369,0.24414062499999997,608.4292395026281
26,7122,819,8590,10.485760000000003,409.03365322012496
29,7473,35184,8590,0.24414062499999997,631.4089291109967
26,7122,1311,13744,10.485760000000003,458.69121880132974
29,7473,56295,13744,0.24414062499999997,646.4106134067248
26,7122,2097,21990,10.485760000000003,506.52996084049187
26,7122,3355,35184,10.485760000000003,546.8581570207558
15,6266,512,200,0.39062499999999994,101.5016796099598
15,6266,819,320,0.39062499999999994,146.95929941244097
15,6266,1311,512,0.39062499999999994,202.50485201704342
15,6266,2097,819,0.39062499999999994,267.02937743609544
15,6266,3355,1311,0.39062499999999994,335.11856231245247
15,6266,5369,2097,0.39062499999999994,397.94963758777294
15,6266,8590,3355,0.39062499999999994,449.20196056459054
15,6266,13744,5369,0.39062499999999994,487.3346002195468
15,6266,21990,8590,0.39062499999999994,513.9841132483697
18,7020,200,320,1.6,121.46335372296376
15,6266,35184,13744,0.39062499999999994,531.8622768749561
18,7020,320,512,1.6,167.11627696290634
15,6266,56295,21990,0.39062499999999994,543.5460984491293
18,7020,512,819,1.6,226.129742463993
29,7473,200,13744,68.71947673600003,489.0918366304614
18,7020,819,1311,1.6,297.6283612906372
29,7473,320,21990,68.71947673600003,511.2816028003476
18,7020,1311,2097,1.6,373.9274742743792
29,7473,512,35184,68.71947673600003,528.9561894167342
18,7020,2097,3355,1.6,444.4494653293515
18,7020,3355,5369,1.6,502.07695048923745
18,7020,5369,8590,1.6,545.0591171707716
18,7020,8590,13744,1.6,575.1689143746798
18,7020,13744,21990,1.6,595.4061141632731
28,9052,8590,200,0.023283064365386952,377.78303345506197
18,7020,21990,35184,1.6,608.6492159599976
28,9052,13744,320,0.023283064365386952,488.261307791086
28,9052,21990,512,0.023283064365386952,583.4289959969825
28,9052,35184,819,0.023283064365386952,657.3825336387215
28,9052,56295,1311,0.023283064365386952,710.7450187343059
29,7473,200,35184,175.9218604441601,505.6982793488539
29,7473,320,56295,175.9218604441601,522.3963507020746
36,10748,200,320,1.6,133.34272125956213
29,7473,200,2097,10.485760000000003,372.9066498631867
29,7473,320,3355,10.485760000000003,426.47748015283867
27,8996,200,35184,175.9218604441601,602.8784193062003
36,10748,320,512,1.6,182.12998964648534
29,7473,512,5369,10.485760000000003,469.68317937985984
29,7473,819,8590,10.485760000000003,504.82222780906056
27,8996,320,56295,175.9218604441601,646.2661422991453
36,10748,512,819,1.6,249.93073096854826
29,7473,2097,200,0.09536743164062497,188.09842650662623
29,7473,1311,13744,10.485760000000003,536.7790130392016
29,7473,2097,21990,10.485760000000003,567.8274752809326
29,7473,3355,320,0.09536743164062497,278.52607123871024
29,7473,3355,35184,10.485760000000003,596.2158547184258
36,10748,819,1311,1.6,343.0919138151985
29,7473,5369,512,0.09536743164062497,373.9477233869778
29,7473,8590,819,0.09536743164062497,459.33053465091615
36,10748,1311,2097,1.6,458.1556721756093
29,7473,13744,1311,0.09536743164062497,526.9295833372781
29,7473,21990,2097,0.09536743164062497,576.1383650318418
28,9052,200,8590,42.94967296000002,461.07846974381397
29,7473,35184,3355,0.09536743164062497,610.0307597510117
36,10748,2097,3355,1.6,579.4262234451548
28,9052,320,13744,42.94967296000002,518.6501657272406
29,7473,56295,5369,0.09536743164062497,632.5550982711276
36,10748,3355,5369,1.6,688.913003639069
28,9052,512,21990,42.94967296000002,580.9678452402537
28,9052,819,35184,42.94967296000002,640.9603486084577
36,10748,5369,8590,1.6,776.4077632856736
11,7451,200,512,2.5600000000000005,131.86263292815548
11,7451,320,819,2.5600000000000005,174.14176269671157
36,10748,8590,13744,1.6,840.5546465505436
6,7646,200,56295,281.47497671065616,559.401370965977
11,7451,512,1311,2.5600000000000005,230.29685243230566
11,7451,819,2097,2.5600000000000005,300.6088668138692
36,10748,13744,21990,1.6,884.9521281217476
11,7451,1311,3355,2.5600000000000005,378.60655535209435
11,7451,2097,5369,2.5600000000000005,453.8451382226226
36,10748,21990,35184,1.6,914.5528114207887
11,7451,3355,8590,2.5600000000000005,517.8147086428773
11,7451,5369,13744,2.5600000000000005,567.0655111170823
11,7451,8590,21990,2.5600000000000005,602.3698636932918
11,7451,13744,35184,2.5600000000000005,626.4746480504876
23,5325,200,2097,10.485760000000003,202.932181091491
23,5325,320,3355,10.485760000000003,230.7218862178722
23,5325,512,5369,10.485760000000003,256.85189463609765
23,5325,819,8590,10.485760000000003,282.63645964517207
15,6266,200,2097,10.485760000000003,249.3624785223444
23,5325,1311,13744,10.485760000000003,312.1004969884797
15,6266,320,3355,10.485760000000003,280.82754309401076
23,5325,2097,21990,10.485760000000003,346.351148890097
23,5325,3355,35184,10.485760000000003,380.7945722154482
15,6266,512,5369,10.485760000000003,313.5148356173359
15,6266,819,8590,10.485760000000003,351.60277227945585
15,6266,1311,13744,10.485760000000003,394.28420688838645
15,6266,2097,21990,10.485760000000003,436.68470954582534
15,6266,3355,35184,10.485760000000003,473.61892354807594
16,8403,200,819,4.096000000000001,253.08126832676194
16,8403,320,1311,4.096000000000001,327.0331974860033
16,8403,512,2097,4.096000000000001,402.4520498973022
29,7473,35184,200,0.005684341886080798,345.9397395355762
16,8403,819,3355,4.096000000000001,473.02618071383375
29,7473,56295,320,0.005684341886080798,429.1076309077055
16,8403,1311,5369,4.096000000000001,536.4264194227334
16,8403,2097,8590,4.096000000000001,592.2395500388407
16,8403,3355,13744,4.096000000000001,639.1426382466115
16,8403,5369,21990,4.096000000000001,675.8846099299916
16,8403,8590,35184,4.096000000000001,702.7725463607542
32,10069,200,1311,6.553600000000001,271.58281806354967
32,10069,320,2097,6.553600000000001,363.7536990718168
32,10069,512,3355,6.553600000000001,471.9978591718315
33,11482,200,5369,26.84354560000001,453.11141980036643
47,6015,56295,200,0.0035527136788004988,428.18687798806747
32,10069,819,5369,6.553600000000001,580.5141914575385
27,8996,3355,200,0.059604644775390604,367.92185890112984
33,11482,320,8590,26.84354560000001,538.6680589211269
32,10069,1311,8590,6.553600000000001,674.9931517657803
27,8996,5369,320,0.059604644775390604,483.0384069330428
22,9846,200,13744,68.71947673600003,819.7031860429057
22,9846,21990,200,0.009094947017729277,192.94385725693078
32,10069,2097,13744,6.553600000000001,748.787151263063
27,8996,8590,512,0.059604644775390604,580.6663861343227
33,11482,512,13744,26.84354560000001,638.538091052941
15,6266,200,5369,26.84354560000001,293.3520065276021
22,9846,320,21990,68.71947673600003,839.3327551928529
22,9846,35184,320,0.009094947017729277,277.8250222131233
15,6266,320,8590,26.84354560000001,314.88391213835
30,7199,200,819,4.096000000000001,236.657536778413
27,8996,13744,819,0.059604644775390604,655.2305337129164
32,10069,3355,21990,6.553600000000001,802.1520392631314
15,6266,512,13744,26.84354560000001,341.167636082914
30,7199,320,1311,4.096000000000001,301.0128282626497
22,9846,512,35184,68.71947673600003,853.2762767879592
15,6266,320,200,0.625,88.60419652665679
15,6266,819,21990,26.84354560000001,374.79841332006646
22,9846,56295,512,0.009094947017729277,381.12488568744203
33,11482,819,21990,26.84354560000001,738.696816687941
27,8996,21990,1311,0.059604644775390604,708.2628490448024
29,7473,512,200,0.39062499999999994,113.8656650233219
15,6266,512,320,0.625,127.00564008438045
19,5916,2097,200,0.09536743164062497,175.56055805211582
30,7199,512,2097,4.096000000000001,371.25110334566347
15,6266,1311,35184,26.84354560000001,413.41285101639824
32,10069,5369,35184,6.553600000000001,838.7865708098874
19,5916,3355,320,0.09536743164062497,251.9763007024794
15,6266,819,512,0.625,173.83102819602593
29,7473,200,21990,109.95116277760006,499.1609075219458
29,7473,819,320,0.39062499999999994,171.45369616152718
30,7199,819,3355,4.096000000000001,440.411592012374
15,6266,2097,56295,26.84354560000001,451.6797440544277
19,5916,5369,512,0.09536743164062497,326.0584954500034
27,8996,35184,2097,0.059604644775390604,744.2529108871752
15,6266,1311,819,0.625,228.60693024337007
29,7473,1311,512,0.39062499999999994,246.12885189985894
19,5916,8590,819,0.09536743164062497,388.28930138997885
30,7199,1311,5369,4.096000000000001,500.57420879445726
29,7473,320,35184,109.95116277760006,518.0447092722515
15,6266,2097,1311,0.625,290.80334791803534
33,11482,1311,35184,26.84354560000001,825.3305821261365
19,5916,13744,1311,0.09536743164062497,435.4906134456774
29,7473,2097,819,0.39062499999999994,331.44706951471875
30,7199,2097,8590,4.096000000000001,547.6124123595401
27,8996,56295,3355,0.059604644775390604,767.9493309301049
15,6266,3355,2097,0.625,355.2067136842927
19,5916,21990,2097,0.09536743164062497,468.9034987643727
15,6266,5369,3355,0.625,413.604948144113
29,7473,3355,1311,0.39062499999999994,416.1490191952769
30,7199,3355,13744,4.096000000000001,581.6349382093189
19,5916,35184,3355,0.09536743164062497,491.50857434219427
15,6266,8590,5369,0.625,460.5844955585416
19,5916,56295,5369,0.09536743164062497,506.3622978728433
33,11482,2097,56295,26.84354560000001,892.3953118321363
30,7199,5369,21990,4.096000000000001,604.9826758543907
29,7473,5369,2097,0.39062499999999994,489.97892474222743
15,6266,13744,8590,0.625,495.19495299149554
30,7199,8590,35184,4.096000000000001,620.4653779475914
29,7473,8590,3355,0.39062499999999994,547.910847997674
15,6266,21990,13744,0.625,519.2233652855952
15,6266,35184,21990,0.625,535.2738232970269
29,7473,13744,5369,0.39062499999999994,589.9958495434141
15,6266,56295,35184,0.625,545.7342979422382
29,7473,21990,8590,0.39062499999999994,618.9880863358676
29,7473,35184,13744,0.39062499999999994,638.2702314493542
29,7473,56295,21990,0.39062499999999994,650.8054325931809
6,7646,200,8590,42.94967296000002,513.2788352251146
6,7646,320,13744,42.94967296000002,546.3986458189055
6,7646,512,21990,42.94967296000002,576.1577583847013
6,7646,819,35184,42.94967296000002,603.1731559902644
27,8996,200,819,4.096000000000001,214.97843617043057
32,10069,3355,200,0.059604644775390604,418.0726529134292
39,9909,8590,200,0.023283064365386952,571.9716677816823
27,8996,320,1311,4.096000000000001,290.44388513756974
32,10069,5369,320,0.059604644775390604,546.6919397475823
39,9909,13744,320,0.023283064365386952,670.8365256605227
27,8996,512,2097,4.096000000000001,379.24399225390755
32,10069,8590,512,0.059604644775390604,654.8529581750394
27,8996,819,3355,4.096000000000001,471.90001305225445
18,7020,200,512,2.5600000000000005,161.3354791010601
39,9909,21990,512,0.023283064365386952,744.2403204128956
18,7020,320,819,2.5600000000000005,213.98895131025165
32,10069,13744,819,0.059604644775390604,737.0156873120827
27,8996,1311,5369,4.096000000000001,558.2428052555412
18,7020,512,1311,2.5600000000000005,279.2005403467133
39,9909,35184,819,0.023283064365386952,795.5321063976015
18,7020,819,2097,2.5600000000000005,352.6380019988866
27,8996,2097,8590,4.096000000000001,631.163321957286
32,10069,21990,1311,0.059604644775390604,795.256443902719
18,7020,1311,3355,2.5600000000000005,424.4446425137561
39,9909,56295,1311,0.023283064365386952,829.9606464198818
27,8996,3355,13744,4.096000000000001,687.7573107696899
18,7020,2097,5369,2.5600000000000005,485.8026374140166
32,10069,35184,2097,0.059604644775390604,834.6995829822729
12,5669,200,320,1.6,90.63499688733171
33,11482,35184,200,0.005684341886080798,685.0027529049275
18,7020,3355,8590,2.5600000000000005,533.0274752173405
27,8996,5369,21990,4.096000000000001,728.801406849322
12,5669,320,512,1.6,125.15420387075604
18,7020,5369,13744,2.5600000000000005,566.8069762946319
12,5669,512,819,1.6,169.7538806003335
32,10069,56295,3355,0.059604644775390604,860.6365140952753
12,5669,819,1311,1.6,222.69158914339192
18,7020,8590,21990,2.5600000000000005,589.8189185586383
27,8996,8590,35184,4.096000000000001,757.1155804279747
12,5669,1311,2097,1.6,280.0191975951294
33,11482,56295,320,0.005684341886080798,785.3821584593319
18,7020,13744,35184,2.5600000000000005,605.0077447912595
12,5669,2097,3355,1.6,336.15598058720167
12,5669,3355,5369,1.6,385.4276592068981
39,9909,200,2097,10.485760000000003,294.5812998042773
12,5669,5369,8590,1.6,424.5365976436292
12,5669,8590,13744,1.6,453.2275210959049
29,7473,200,56295,281.47497671065616,509.94450154237654
12,5669,13744,21990,1.6,473.13171575099443
39,9909,320,3355,10.485760000000003,384.9790356985298
12,5669,21990,35184,1.6,486.4316721775169
27,8996,200,56295,281.47497671065616,614.4637563537177
39,9909,512,5369,10.485760000000003,488.0521128948137
39,9909,819,8590,10.485760000000003,589.6915753386648
39,9909,1311,13744,10.485760000000003,677.5413704160485
39,9909,2097,21990,10.485760000000003,745.968363928413
24,8608,200,819,4.096000000000001,343.1213071938059
39,9909,3355,35184,10.485760000000003,795.4088739417464
24,8608,320,1311,4.096000000000001,442.9801619829625
24,8608,512,2097,4.096000000000001,534.3891140029256
24,8608,819,3355,4.096000000000001,608.6152057408563
24,8608,1311,5369,4.096000000000001,663.7752666883632
24,8608,2097,8590,4.096000000000001,702.3354412285296
24,8608,3355,13744,4.096000000000001,728.2211547320062
24,8608,5369,21990,4.096000000000001,745.1486636549039
24,8608,8590,35184,4.096000000000001,756.0343205952107
28,9052,5369,200,0.03725290298461913,339.3761529533551
30,7199,200,13744,68.71947673600003,480.77807779457106
30,7199,320,21990,68.71947673600003,526.0455844881549
28,9052,8590,320,0.03725290298461913,454.3033189994534
30,7199,512,35184,68.71947673600003,563.5490585069205
28,9052,13744,512,0.03725290298461913,556.521793650184
29,7473,1311,200,0.15258789062499997,155.99765445001995
29,7473,2097,320,0.15258789062499997,236.60499377238204
28,9052,21990,819,0.03725290298461913,637.6942199531505
29,7473,3355,512,0.15258789062499997,329.76405287544554
29,7473,200,3355,16.777216000000006,417.7574468500541
28,9052,35184,1311,0.03725290298461913,697.1109430853211
29,7473,5369,819,0.15258789062499997,420.1417038581103
29,7473,320,5369,16.777216000000006,460.84120069221296
29,7473,8590,1311,0.15258789062499997,496.17853753561525
28,9052,56295,2097,0.03725290298461913,738.2451213358222
34,12447,200,320,1.6,146.14954003608085
29,7473,512,8590,16.777216000000006,494.4670395848033
29,7473,13744,2097,0.15258789062499997,553.908358996115
24,8608,13744,200,0.014551915228366845,249.58529649935315
29,7473,819,13744,16.777216000000006,522.1072785610714
29,7473,21990,3355,0.15258789062499997,594.794808179166
24,8608,21990,320,0.014551915228366845,347.29084165804477
29,7473,1311,21990,16.777216000000006,548.719606024806
34,12447,320,512,1.6,204.20692390942193
29,7473,35184,5369,0.15258789062499997,622.462734371084
29,7473,2097,35184,16.777216000000006,576.0444501800722
24,8608,35184,512,0.014551915228366845,448.4121738698624
29,7473,56295,8590,0.15258789062499997,640.6453383392997
23,5325,35184,200,0.005684341886080798,298.9268461420245
23,5325,56295,320,0.005684341886080798,350.57372936133004
24,8608,56295,819,0.014551915228366845,539.50492427821
34,12447,512,819,1.6,286.8832894761712
16,8403,200,1311,6.553600000000001,324.5922746613074
16,8403,320,2097,6.553600000000001,397.99318336449943
34,12447,819,1311,1.6,400.4525934184138
46,5390,35184,200,0.005684341886080798,370.7838001676044
46,5390,56295,320,0.005684341886080798,408.59387496800053
16,8403,512,3355,6.553600000000001,465.17410954488395
16,8403,819,5369,6.553600000000001,523.7532434129532
34,12447,1311,2097,1.6,538.3330807233039
16,8403,1311,8590,6.553600000000001,574.9929578621502
16,8403,2097,13744,6.553600000000001,620.2643217526085
34,12447,2097,3355,1.6,680.5446874266506
16,8403,3355,21990,6.553600000000001,658.7486314656661
16,8403,5369,35184,6.553600000000001,689.1639771775027
34,12447,3355,5369,1.6,806.6529238235375
34,12447,5369,8590,1.6,906.1655281867376
34,12447,8590,13744,1.6,978.5197680447152
34,12447,13744,21990,1.6,1028.3322885739085
29,7473,21990,200,0.009094947017729277,333.67823124536767
29,7473,35184,320,0.009094947017729277,419.373645291117
29,7473,56295,512,0.009094947017729277,493.09040510029814
34,12447,21990,35184,1.6,1061.4318592320699
30,7199,200,35184,175.9218604441601,503.8594242619372
30,7199,320,56295,175.9218604441601,544.0336437652727
19,5916,1311,200,0.15258789062499997,144.5924675383667
19,5916,2097,320,0.15258789062499997,216.47532529483632
19,5916,3355,512,0.15258789062499997,292.608099855369
19,5916,5369,819,0.15258789062499997,360.9245254205538
19,5916,8590,1311,0.15258789062499997,415.1518676624549
19,5916,13744,2097,0.15258789062499997,454.7096782033943
29,7473,320,200,0.625,103.0049074272198
22,9846,13744,200,0.014551915228366845,189.2203554828621
19,5916,21990,3355,0.15258789062499997,481.9969886745298
29,7473,512,320,0.625,152.71015073871075
19,5916,35184,5369,0.15258789062499997,500.1509345575686
19,5916,56295,8590,0.15258789062499997,511.95263971425
22,9846,21990,320,0.014551915228366845,274.3408422924165
29,7473,819,512,0.625,217.64493258029745
29,7473,1311,819,0.625,294.57844749645244
22,9846,35184,512,0.014551915228366845,378.0469947385045
29,7473,2097,1311,0.625,376.14112731624806
29,7473,3355,2097,0.625,453.0433855778137
22,9846,56295,819,0.014551915228366845,489.9542840117903
15,6266,200,8590,42.94967296000002,306.27852143629394
29,7473,5369,3355,0.625,517.8949153725457
15,6266,320,13744,42.94967296000002,324.41590934020786
29,7473,8590,5369,0.625,567.7283270291643
15,6266,512,21990,42.94967296000002,348.6950115694862
15,6266,819,35184,42.94967296000002,380.9563814917293
29,7473,13744,8590,0.625,603.453856195189
29,7473,21990,13744,0.625,627.8597947589412
29,7473,35184,21990,0.625,644.0061421827573
29,7473,56295,35184,0.625,654.4679404536649
30,7199,200,21990,109.95116277760006,494.69819392371346
30,7199,320,35184,109.95116277760006,536.9638476185071
36,10748,200,512,2.5600000000000005,172.9870466249148
36,10748,320,819,2.5600000000000005,229.98154520698972
36,10748,512,1311,2.5600000000000005,308.9202458775445
36,10748,819,2097,2.5600000000000005,412.96492269253497
36,10748,1311,3355,2.5600000000000005,531.8518243053343
12,5669,200,512,2.5600000000000005,117.50753264602369
12,5669,320,819,2.5600000000000005,157.24840261745766
27,8996,200,1311,6.553600000000001,276.0921416498781
12,5669,512,1311,2.5600000000000005,205.4180942911119
36,10748,2097,5369,2.5600000000000005,646.8628998374451
12,5669,819,2097,2.5600000000000005,258.9578140710979
27,8996,320,2097,6.553600000000001,359.9648411248341
31,8858,200,819,4.096000000000001,193.826877791007
12,5669,1311,3355,2.5600000000000005,313.6701057776848
12,5669,2097,5369,2.5600000000000005,364.6105145609293
12,5669,3355,8590,2.5600000000000005,407.5089168869085
27,8996,512,3355,6.553600000000001,449.3414908550172
31,8858,320,1311,4.096000000000001,245.79339441787252
36,10748,3355,8590,2.5600000000000005,743.5158697819458
12,5669,5369,13744,2.5600000000000005,440.525872200613
12,5669,8590,21990,2.5600000000000005,464.23684858099864
27,8996,819,5369,6.553600000000001,534.4512927181654
12,5669,13744,35184,2.5600000000000005,480.45576149801025
31,8858,512,2097,4.096000000000001,312.25957727034677
36,10748,5369,13744,2.5600000000000005,816.8333336585688
27,8996,1311,8590,6.553600000000001,608.7585418098447
31,8858,819,3355,4.096000000000001,394.6328982765998
27,8996,2097,13744,6.553600000000001,668.9520905726105
31,8858,1311,5369,4.096000000000001,484.8587364507321
36,10748,8590,21990,2.5600000000000005,868.7206485773032
27,8996,3355,21990,6.553600000000001,714.4518027736127
31,8858,2097,8590,4.096000000000001,569.6079693214504
36,10748,13744,35184,2.5600000000000005,903.8126446386849
31,8858,3355,13744,4.096000000000001,639.3997922985075
27,8996,5369,35184,6.553600000000001,746.8973660084426
31,8858,5369,21990,4.096000000000001,691.6281877956474
31,8858,8590,35184,4.096000000000001,728.2646382586394
23,5325,21990,200,0.009094947017729277,289.5285074388825
23,5325,35184,320,0.009094947017729277,343.4587369330775
23,5325,56295,512,0.009094947017729277,386.1809480102332
28,9052,3355,200,0.059604644775390604,291.36058454610804
30,7199,200,56295,281.47497671065616,509.7764320260691
28,9052,5369,320,0.059604644775390604,408.4795218310216
28,9052,8590,512,0.059604644775390604,518.3170069632478
35,9015,200,3355,16.777216000000006,342.7659102744279
28,9052,13744,819,0.059604644775390604,608.7959850351103
35,9015,320,5369,16.777216000000006,422.45800914995505
25,8079,200,819,4.096000000000001,295.42485197068737
28,9052,21990,1311,0.059604644775390604,676.6674680572545
35,9015,512,8590,16.777216000000006,506.8757344535661
32,10069,200,2097,10.485760000000003,328.87085469503694
25,8079,320,1311,4.096000000000001,381.70953588818537
28,9052,35184,2097,0.059604644775390604,724.4127435690267
35,9015,819,13744,16.777216000000006,586.5436665617616
46,5390,21990,200,0.009094947017729277,359.9444654270005
25,8079,512,2097,4.096000000000001,466.75156792890056
32,10069,320,3355,10.485760000000003,429.0613794151093
46,5390,35184,320,0.009094947017729277,400.9869406332425
28,9052,56295,3355,0.059604644775390604,756.5984849874653
35,9015,1311,21990,16.777216000000006,653.4410844186341
46,5390,56295,512,0.009094947017729277,429.9811580580524
25,8079,819,3355,4.096000000000001,541.1063920561875
30,7199,3355,200,0.059604644775390604,233.5438749822815
22,9846,200,21990,109.95116277760006,838.3974427248291
32,10069,512,5369,10.485760000000003,537.0946506006734
35,9015,2097,35184,16.777216000000006,704.5690221952157
30,7199,5369,320,0.059604644775390604,327.2923796735906
25,8079,1311,5369,4.096000000000001,599.7667534986497
30,7199,8590,512,0.059604644775390604,414.78537371103835
22,9846,320,35184,109.95116277760006,851.3787700310254
25,8079,2097,8590,4.096000000000001,642.5840567055694
32,10069,819,8590,10.485760000000003,637.3204002414247
30,7199,13744,819,0.059604644775390604,486.4482998741962
25,8079,3355,13744,4.096000000000001,672.183798204762
30,7199,21990,1311,0.059604644775390604,539.9316872206707
32,10069,1311,13744,10.485760000000003,719.5359687249965
25,8079,5369,21990,4.096000000000001,691.9167114198347
30,7199,35184,2097,0.059604644775390604,577.4068765306064
30,7199,56295,3355,0.059604644775390604,602.598223929872
25,8079,8590,35184,4.096000000000001,704.7649029253091
32,10069,2097,21990,10.485760000000003,781.1099530276613
32,10069,3355,35184,10.485760000000003,824.3981577646601
13,8634,200,13744,68.71947673600003,420.63913151263006
13,8634,320,21990,68.71947673600003,458.73338454010786
13,8634,512,35184,68.71947673600003,504.70026118272654
25,8079,13744,200,0.014551915228366845,257.93917975444356
16,8403,200,2097,10.485760000000003,395.32362637821666
33,11482,200,8590,42.94967296000002,487.6505075874267
28,9052,200,819,4.096000000000001,237.25185594565315
28,9052,200,35184,175.9218604441601,505.2054533181173
25,8079,21990,320,0.014551915228366845,355.6931678689675
16,8403,320,3355,10.485760000000003,460.1460338312157
25,8079,35184,512,0.014551915228366845,451.923509800684
28,9052,320,1311,4.096000000000001,301.77783855339396
28,9052,320,56295,175.9218604441601,555.6625723327905
16,8403,512,5369,10.485760000000003,514.941995067492
33,11482,320,13744,42.94967296000002,571.0726226139024
25,8079,56295,819,0.014551915228366845,533.9052366115452
28,9052,512,2097,4.096000000000001,376.9888859603705
16,8403,819,8590,10.485760000000003,561.188315782064
32,10069,2097,200,0.09536743164062497,334.39524718933376
30,7199,56295,200,0.0035527136788004988,331.6071336514609
28,9052,819,3355,4.096000000000001,461.2142021803419
33,11482,512,21990,42.94967296000002,667.4408363084182
16,8403,1311,13744,10.485760000000003,602.0460041556272
39,9909,5369,200,0.03725290298461913,508.4614265891141
32,10069,3355,320,0.09536743164062497,466.55925892925086
16,8403,2097,21990,10.485760000000003,639.2567156631753
28,9052,1311,5369,4.096000000000001,546.3057951074445
23,5325,13744,200,0.014551915228366845,275.4989742370285
39,9909,8590,320,0.03725290298461913,620.839399811355
23,5325,21990,320,0.014551915228366845,332.57657468284617
33,11482,819,35184,42.94967296000002,762.2513923060691
32,10069,5369,512,0.09536743164062497,588.3474189383794
16,8403,3355,35184,10.485760000000003,671.7363177000433
23,5325,35184,512,0.014551915228366845,378.3069779393983
28,9052,2097,8590,4.096000000000001,622.08030156048
23,5325,56295,819,0.014551915228366845,412.01607035946984
39,9909,13744,512,0.03725290298461913,707.9485857602383
32,10069,8590,819,0.09536743164062497,687.044498923096
28,9052,3355,13744,4.096000000000001,682.4808264604875
39,9909,21990,819,0.03725290298461913,770.569936075204
28,9052,5369,21990,4.096000000000001,726.8050550417049
32,10069,13744,1311,0.09536743164062497,760.1172991771718
29,7473,200,5369,26.84354560000001,450.7739098487378
28,9052,8590,35184,4.096000000000001,757.5315640402215
39,9909,35184,1311,0.03725290298461913,813.3816098891971
29,7473,320,8590,26.84354560000001,484.7723866874232
32,10069,21990,2097,0.09536743164062497,811.0326134300033
28,9052,200,56295,281.47497671065616,511.22204428221994
29,7473,512,13744,26.84354560000001,511.0924297808972
39,9909,56295,2097,0.03725290298461913,841.7077909687365
32,10069,35184,3355,0.09536743164062497,845.1303220008623
29,7473,819,21990,26.84354560000001,533.4302990810648
29,7473,1311,35184,26.84354560000001,556.4359255123992
32,10069,56295,5369,0.09536743164062497,867.3913920439446
29,7473,2097,56295,26.84354560000001,581.3173686728446
20,5886,3355,200,0.059604644775390604,211.9146418468758
20,5886,5369,320,0.059604644775390604,288.14763301137225
20,5886,8590,512,0.059604644775390604,356.6427419458194
20,5886,13744,819,0.059604644775390604,411.1721877190719
30,7199,819,200,0.24414062499999997,131.69702967599622
20,5886,21990,1311,0.059604644775390604,451.06129574473425
30,7199,1311,320,0.24414062499999997,204.91184381048978
20,5886,35184,2097,0.059604644775390604,478.63576669542306
20,5886,56295,3355,0.059604644775390604,497.00802400580466
30,7199,2097,512,0.24414062499999997,293.68501620672674
30,7199,3355,819,0.24414062499999997,383.31716732514434
30,7199,5369,1311,0.24414062499999997,461.0051608775222
30,7199,8590,2097,0.24414062499999997,521.2156184971404
30,7199,13744,3355,0.24414062499999997,564.4447450026273
30,7199,21990,5369,0.24414062499999997,593.9572840768571
30,7199,35184,8590,0.24414062499999997,613.4616329409375
30,7199,56295,13744,0.24414062499999997,626.0878136629435
