i,habitat_cells,matrix_alpha,habitat_alpha,ratio,eca
5,7707,2952,73,0.024694009309719853,167.9365559084722
5,7707,4132,102,0.024694009309719853,232.77505875815888
5,7707,5785,143,0.024694009309719853,303.4449373867531
5,7707,8099,200,0.024694009309719853,374.10859500256606
5,7707,11339,280,0.024694009309719853,439.6533386186623
5,7707,15874,392,0.024694009309719853,496.7681668421844
5,7707,22224,549,0.024694009309719853,544.1103555278526
5,7707,31114,768,0.024694009309719853,581.8581633552388
5,7707,43559,1076,0.024694009309719853,611.0825281008391
8,7418,200,43559,217.7953337809369,326.12889300470675
29,7473,392,52,0.13281030862990767,39.23635080493261
5,7707,60983,1506,0.024694009309719853,633.2163370212124
8,7418,280,60983,217.7953337809369,358.5862733054785
29,7473,549,73,0.13281030862990767,57.04291363353871
43,10876,200,52,0.260308204914619,44.67039829107175
8,7418,392,85376,217.7953337809369,396.6741974025614
5,7707,85376,2108,0.024694009309719853,649.7106785075807
29,7473,768,102,0.13281030862990767,82.46149772834283
8,7418,549,119526,217.7953337809369,438.0163528502659
5,7707,119526,2952,0.024694009309719853,661.8579034424562
29,7473,1076,143,0.13281030862990767,117.79368788222165
43,10876,280,73,0.260308204914619,64.52923058716443
25,8079,200,143,0.7142857142857143,80.8392748025658
29,7473,1506,200,0.13281030862990767,164.83750793256377
25,8079,280,200,0.7142857142857143,108.96417667145333
29,7473,2108,280,0.13281030862990767,223.19343648639213
43,10876,392,102,0.260308204914619,92.95888835817229
25,8079,392,280,0.7142857142857143,145.27606317196813
29,7473,2952,392,0.13281030862990767,289.20869198116895
25,8079,549,392,0.7142857142857143,190.63993139127385
29,7473,4132,549,0.13281030862990767,357.0691665474962
43,10876,549,143,0.260308204914619,132.9550483185372
25,8079,768,549,0.7142857142857143,244.88398701897393
29,7473,5785,768,0.13281030862990767,421.0950339565778
29,7473,8099,1076,0.13281030862990767,477.4015155731883
25,8079,1076,768,0.7142857142857143,306.2539798652414
43,10876,768,200,0.260308204914619,187.55679076954073
29,7473,11339,1506,0.13281030862990767,524.2786221290112
25,8079,1506,1076,0.7142857142857143,371.3171171260332
29,7473,15874,2108,0.13281030862990767,561.7212139136495
43,10876,1076,280,0.260308204914619,258.4953627569607
25,8079,2108,1506,0.7142857142857143,435.6796394096548
45,5610,200,280,1.4,74.80193029586226
29,7473,22224,2952,0.13281030862990767,590.7223719373414
45,5610,280,392,1.4,94.13007061866429
25,8079,2952,2108,0.7142857142857143,495.2342120408969
45,5610,392,549,1.4,118.26690567698525
29,7473,31114,4132,0.13281030862990767,612.6844222014256
45,5610,549,768,1.4,148.24745053838248
43,10876,1506,392,0.260308204914619,344.33743673590163
45,5610,768,1076,1.4,184.35309412546056
25,8079,4132,2952,0.7142857142857143,547.174787147342
29,7473,43559,5785,0.13281030862990767,629.0453814968218
45,5610,1076,1506,1.4,225.49626659731254
45,5610,1506,2108,1.4,269.22187625041084
25,8079,5785,4132,0.7142857142857143,590.3062064823438
29,7473,60983,8099,0.13281030862990767,641.0900030519025
43,10876,2108,549,0.260308204914619,439.6128893125766
45,5610,2108,2952,1.4,312.3960639038364
45,5610,2952,4132,1.4,352.176241376101
29,7473,85376,11339,0.13281030862990767,649.8815464329298
25,8079,8099,5785,0.7142857142857143,624.7585315891126
45,5610,4132,5785,1.4,386.6993689419965
37,10586,200,119526,597.6303958948907,461.54116270707783
29,7473,119526,15874,0.13281030862990767,656.2593138432534
45,5610,5785,8099,1.4,415.233629574177
25,8079,11339,8099,0.7142857142857143,651.4713132239327
43,10876,2952,768,0.260308204914619,536.3257619570737
45,5610,8099,11339,1.4,437.9356248386922
45,5610,11339,15874,1.4,455.481768424581
25,8079,15874,11339,0.7142857142857143,671.7261101829511
38,10602,200,85376,426.87885421063623,524.604797434094
45,5610,15874,22224,1.4,468.75339454696933
45,5610,22224,31114,1.4,478.6336883746204
43,10876,4132,1076,0.260308204914619,626.8548062123003
25,8079,22224,15874,0.7142857142857143,686.8330363439239
45,5610,31114,43559,1.4,485.9045677672497
45,5610,43559,60983,1.4,491.2104774433567
38,10602,280,119526,426.87885421063623,587.4359589099647
25,8079,31114,22224,0.7142857142857143,697.9654023276171
45,5610,60983,85376,1.4,495.05908044296865
43,10876,5785,1506,0.260308204914619,706.0719337886536
45,5610,85376,119526,1.4,497.83850218576083
25,8079,43559,31114,0.7142857142857143,706.0973713158328
25,8079,60983,43559,0.7142857142857143,712.000136108816
43,10876,8099,2108,0.260308204914619,771.808983368562
25,8079,85376,60983,0.7142857142857143,716.2653000673811
25,8079,119526,85376,0.7142857142857143,719.3371056015694
43,10876,11339,2952,0.260308204914619,824.2018416647982
40,11730,4132,52,0.012598984341693804,237.9249663147348
43,10876,15874,4132,0.260308204914619,864.7225686940315
40,11730,5785,73,0.012598984341693804,328.1235490135808
43,10876,22224,5785,0.260308204914619,895.3766249986211
40,11730,8099,102,0.012598984341693804,427.29743345012275
43,10876,31114,8099,0.260308204914619,918.1963735186322
9,6234,4132,52,0.012598984341693804,157.11271076948196
9,6234,5785,73,0.012598984341693804,213.53164249011706
9,6234,8099,102,0.012598984341693804,272.2067882348217
43,10876,43559,11339,0.260308204914619,934.9872972550789
40,11730,11339,143,0.012598984341693804,529.1915286136181
9,6234,11339,143,0.012598984341693804,328.4650417528251
9,6234,15874,200,0.012598984341693804,378.8252982070406
9,6234,22224,280,0.012598984341693804,421.46162067776953
43,10876,60983,15874,0.260308204914619,947.238827077004
9,6234,31114,392,0.012598984341693804,456.01304308286404
40,11730,15874,200,0.012598984341693804,627.3539523595026
9,6234,43559,549,0.012598984341693804,483.09067908887926
9,6234,60983,768,0.012598984341693804,503.7845140343749
43,10876,85376,22224,0.260308204914619,956.124349138603
9,6234,85376,1076,0.012598984341693804,519.3081236151745
40,11730,22224,280,0.012598984341693804,716.465882214447
9,6234,119526,1506,0.012598984341693804,530.7956154257545
43,10876,119526,31114,0.260308204914619,962.5407738683816
17,6664,200,52,0.260308204914619,30.957175285588495
40,11730,31114,392,0.012598984341693804,793.228584230583
17,6664,280,73,0.260308204914619,43.4491149521449
31,8858,200,119526,597.6303958948907,365.9395572127027
31,8858,1076,52,0.0484002582470509,83.94614649220004
17,6664,392,102,0.260308204914619,61.00568374567919
17,6664,549,143,0.260308204914619,85.3912936364213
31,8858,1506,73,0.0484002582470509,131.61326596145753
40,11730,43559,549,0.012598984341693804,856.4972639089109
17,6664,768,200,0.260308204914619,118.48818277354302
17,6664,1076,280,0.260308204914619,161.37627437881162
31,8858,2108,102,0.0484002582470509,195.5352311069404
17,6664,1506,392,0.260308204914619,213.17290600698524
40,11730,60983,768,0.012598984341693804,906.8171096824257
17,6664,2108,549,0.260308204914619,270.6319890967048
31,8858,2952,143,0.0484002582470509,272.4115300083452
17,6664,2952,768,0.260308204914619,329.0591129341351
17,6664,4132,1076,0.260308204914619,383.93588151638176
31,8858,4132,200,0.0484002582470509,355.73597762365483
17,6664,5785,1506,0.260308204914619,432.14723864589826
40,11730,85376,1076,0.012598984341693804,945.7385102241201
31,8858,5785,280,0.0484002582470509,438.1327426386728
17,6664,8099,2108,0.260308204914619,472.30730321079045
10,8756,200,15874,79.37147732541433,401.073183574185
17,6664,11339,2952,0.260308204914619,504.4197921853708
45,5610,200,1076,5.378239999999998,143.8833792385034
31,8858,8099,392,0.0484002582470509,513.595251618201
17,6664,15874,4132,0.260308204914619,529.320931602967
45,5610,280,1506,5.378239999999998,171.44398045418026
40,11730,119526,1506,0.012598984341693804,975.2109615818007
10,8756,280,22224,79.37147732541433,425.1486512560432
6,7646,200,143,0.7142857142857143,76.6652823136023
45,5610,392,2108,5.378239999999998,203.66110404404225
17,6664,22224,5785,0.260308204914619,548.196995047168
31,8858,11339,549,0.0484002582470509,578.5715313905531
45,5610,549,2952,5.378239999999998,239.83314803659414
17,6664,31114,8099,0.260308204914619,562.2703887232202
6,7646,280,200,0.7142857142857143,103.5413618907502
45,5610,768,4132,5.378239999999998,278.35178815731274
10,8756,392,31114,79.37147732541433,455.06137008301823
26,7122,200,73,0.36443148688046656,41.62356855685197
17,6664,43559,11339,0.260308204914619,572.6374389348462
45,5610,1076,5785,5.378239999999998,317.0419529874262
12,5669,200,11339,56.69391237529596,260.264661043776
31,8858,15874,768,0.0484002582470509,631.8869221442044
6,7646,392,280,0.7142857142857143,138.62555173697396
45,5610,1506,8099,5.378239999999998,353.62026997249694
17,6664,60983,15874,0.260308204914619,580.2080694284509
26,7122,280,102,0.36443148688046656,56.91645883988057
12,5669,280,15874,56.69391237529596,285.5752007537302
10,8756,549,43559,79.37147732541433,491.75376351152863
45,5610,2108,11339,5.378239999999998,386.24646593882653
6,7646,549,392,0.7142857142857143,182.99049689208508
48,4560,200,85376,426.87885421063623,201.87254282324963
17,6664,85376,22224,0.260308204914619,585.7020529140547
12,5669,392,22224,56.69391237529596,311.34804847309675
45,5610,2952,15874,5.378239999999998,413.8878441806456
26,7122,392,143,0.36443148688046656,77.29950392557312
31,8858,22224,1076,0.0484002582470509,674.0544066898542
48,4560,280,119526,426.87885421063623,221.3053058182613
31,8858,2108,52,0.024694009309719853,129.28086301908266
30,7199,549,52,0.09486450616421976,41.57609629034628
12,5669,549,31114,56.69391237529596,337.4423151530852
17,6664,119526,31114,0.260308204914619,589.6711118458155
45,5610,4132,22224,5.378239999999998,436.33188425195783
10,8756,768,60983,79.37147732541433,533.9008272317922
6,7646,768,549,0.7142857142857143,236.4051548521161
26,7122,549,200,0.36443148688046656,103.89133868943111
12,5669,768,43559,56.69391237529596,363.6454192246003
45,5610,5785,31114,5.378239999999998,453.9568322817766
30,7199,768,73,0.09486450616421976,62.97611842194806
31,8858,2952,73,0.024694009309719853,192.76084158986893
31,8858,31114,1506,0.0484002582470509,706.497445951702
12,5669,1076,60983,56.69391237529596,389.23050996199214
45,5610,8099,43559,5.378239999999998,467.4495383452453
34,12447,1076,52,0.0484002582470509,126.28498651452996
6,7646,1076,768,0.7142857142857143,296.65667954928216
26,7122,768,280,0.36443148688046656,137.8037157479531
10,8756,1076,85376,79.37147732541433,578.0460374737415
30,7199,1076,102,0.09486450616421976,95.12881123974759
45,5610,11339,60983,5.378239999999998,477.58456274008506
12,5669,1506,85376,56.69391237529596,413.0924779135341
45,5610,15874,85376,5.378239999999998,485.0918893668304
31,8858,4132,102,0.024694009309719853,268.4072429711448
26,7122,1076,392,0.36443148688046656,180.04645301087413
12,5669,2108,119526,56.69391237529596,434.21739567852376
6,7646,1506,1076,0.7142857142857143,359.79016181675064
31,8858,43559,2108,0.0484002582470509,730.9540124052197
30,7199,1506,143,0.09486450616421976,140.21397662820328
46,5390,200,200,1,57.89983925406515
45,5610,22224,119526,5.378239999999998,490.5964811161819
10,8756,1506,119526,79.37147732541433,620.2671656512698
46,5390,280,280,1,72.07301977974318
26,7122,1506,549,0.36443148688046656,230.81922006625211
30,7199,2108,200,0.09486450616421976,197.55446486444447
6,7646,2108,1506,0.7142857142857143,421.2607492337833
31,8858,5785,143,0.024694009309719853,350.3318112707718
46,5390,392,392,1,89.99275518835576
31,8858,60983,2952,0.0484002582470509,749.1161465135909
34,12447,1506,73,0.0484002582470509,197.4170915240027
26,7122,2108,768,0.36443148688046656,288.247160242705
30,7199,2952,280,0.09486450616421976,263.05978650379757
46,5390,549,549,1,113.10393989713239
6,7646,2952,2108,0.7142857142857143,477.24291547541355
46,5390,768,768,1,142.58804868509577
31,8858,8099,200,0.024694009309719853,431.77545958614394
30,7199,4132,392,0.09486450616421976,330.68437908539335
26,7122,2952,1076,0.36443148688046656,348.19783425341825
46,5390,1076,1076,1,178.63286786098126
31,8858,85376,4132,0.0484002582470509,762.457669614063
6,7646,4132,2952,0.7142857142857143,525.4019587435039
46,5390,1506,1506,1,219.8618364531125
30,7199,5785,549,0.09486450616421976,394.674442877237
26,7122,4132,1506,0.36443148688046656,405.82163744764114
46,5390,2108,2108,1,263.4016635391315
31,8858,11339,280,0.024694009309719853,506.99866666356854
6,7646,5785,4132,0.7142857142857143,564.9572710718991
46,5390,2952,2952,1,305.80506909005396
31,8858,119526,5785,0.0484002582470509,772.1810484982188
30,7199,8099,768,0.09486450616421976,451.0988182546218
34,12447,2108,102,0.0484002582470509,291.2803627110785
26,7122,5785,2108,0.36443148688046656,457.3307622918606
46,5390,4132,4132,1,344.2100491172692
6,7646,8099,5785,0.7142857142857143,596.2898232199748
31,8858,15874,392,0.024694009309719853,572.3718825165646
30,7199,11339,1076,0.09486450616421976,498.1886439586886
46,5390,5785,5785,1,376.97299893274095
26,7122,8099,2952,0.36443148688046656,500.76344591569733
46,5390,8099,8099,1,403.64491634449854
6,7646,11339,8099,0.7142857142857143,620.4328799623827
30,7199,15874,1506,0.09486450616421976,535.8806506781078
26,7122,11339,4132,0.36443148688046656,535.7846778899226
41,12319,200,73,0.36443148688046656,57.91507304243435
46,5390,11339,11339,1,424.6024714543879
31,8858,22224,549,0.024694009309719853,626.4793473150737
46,5390,15874,15874,1,440.6427602551367
6,7646,15874,11339,0.7142857142857143,638.6558359487622
30,7199,22224,2108,0.09486450616421976,565.1256054436877
26,7122,15874,5785,0.36443148688046656,563.0975347883311
34,12447,2952,143,0.0484002582470509,402.47623919762253
46,5390,22224,22224,1,452.6853728645222
30,7199,31114,2952,0.09486450616421976,587.3024989362731
31,8858,31114,768,0.024694009309719853,669.5908471107133
46,5390,31114,31114,1,461.60099725106414
6,7646,22224,15874,0.7142857142857143,652.202337624892
26,7122,22224,8099,0.36443148688046656,583.8836171438898
46,5390,43559,43559,1,468.13515957235677
30,7199,43559,4132,0.09486450616421976,603.8407467092974
26,7122,31114,11339,0.36443148688046656,599.4234554984504
41,12319,280,102,0.36443148688046656,81.40908226537762
6,7646,31114,22224,0.7142857142857143,662.160942314634
46,5390,60983,60983,1,472.88921555317893
31,8858,43559,1076,0.024694009309719853,702.9587455336117
46,5390,85376,85376,1,476.33006534946384
30,7199,60983,5785,0.09486450616421976,616.0254038292197
26,7122,43559,15874,0.36443148688046656,610.8925714593247
6,7646,43559,31114,0.7142857142857143,669.4229755352133
46,5390,119526,119526,1,478.81112371046254
34,12447,4132,200,0.0484002582470509,521.1586710009326
30,7199,85376,8099,0.09486450616421976,624.9242989456947
31,8858,60983,1506,0.024694009309719853,728.2295111997668
26,7122,60983,22224,0.36443148688046656,619.2791864725976
6,7646,60983,43559,0.7142857142857143,674.6877598549395
30,7199,119526,11339,0.09486450616421976,631.3826722972287
26,7122,85376,31114,0.36443148688046656,625.3710551475091
41,12319,392,143,0.36443148688046656,114.224942326448
31,8858,85376,2108,0.024694009309719853,747.0624422803473
6,7646,85376,60983,0.7142857142857143,678.488564917359
40,11730,200,102,0.5102040816326531,69.04879121529727
26,7122,119526,43559,0.36443148688046656,629.77497665088
6,7646,119526,85376,0.7142857142857143,681.2241972203944
34,12447,5785,280,0.0484002582470509,636.7130638495667
31,8858,119526,2952,0.024694009309719853,760.9330286760867
41,12319,549,200,0.36443148688046656,159.3581357612909
40,11730,280,143,0.5102040816326531,93.26618578342195
34,12447,8099,392,0.0484002582470509,740.9976178617069
41,12319,768,280,0.36443148688046656,219.8639710845246
40,11730,392,200,0.5102040816326531,125.4826015568449
34,12447,11339,549,0.0484002582470509,829.6274142767464
41,12319,1076,392,0.36443148688046656,297.6582056255935
40,11730,549,280,0.5102040816326531,168.47177384546404
34,12447,15874,768,0.0484002582470509,901.560882203465
41,12319,1506,549,0.36443148688046656,391.6618667260118
40,11730,768,392,0.5102040816326531,225.39041179391756
34,12447,22224,1076,0.0484002582470509,957.9568392422935
41,12319,2108,768,0.36443148688046656,496.5890342232801
40,11730,1076,549,0.5102040816326531,298.45154433440996
34,12447,31114,1506,0.0484002582470509,1001.0525342376152
41,12319,2952,1076,0.36443148688046656,604.0741807209391
40,11730,1506,768,0.5102040816326531,386.8834513873411
11,7451,8099,52,0.006428053235558064,204.29734259353577
11,7451,11339,73,0.006428053235558064,267.4054959476569
